,Artist Popularity,Track Duration(ms),Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_signature,Artist Popularity Output,Track Popularity Output
0,0.8729253928577287,0.16068034271132775,1.1152385405178191,0.9976125485082281,0.7552536888607116,-1.0820077600769513,0.07171804852708671,0.7603595276851813,-0.39812624841525845,-0.18885885720337198,-0.18550288693020683,-0.5029096869577068,1.4393395464160552,-0.05981996535113047,0.19062664654114247,0.8729253928577287,1.1152385405178191
1,0.9507689155815012,-0.12928917435764578,1.014900488575631,-0.570628495844967,-0.41261973148499237,0.005240900643261397,-0.20314102604326548,0.7603595276851813,0.5576717360561436,-0.4016248166068496,-0.18654028905539818,-0.45409928615992995,-0.4177510761921739,0.7824578633917363,0.19062664654114247,0.9507689155815012,1.014900488575631
2,1.3399865292003634,0.5532622347382395,0.41287217692250117,-0.7623784925344409,-0.559309146600878,-1.0820077600769513,0.07669460558755266,-1.3151673170248472,-0.20344837673151273,-0.06194582878726252,-0.18654028905539818,2.2386078245174206,0.05621636809298898,-1.8885455111900167,0.19062664654114247,1.3399865292003634,0.41287217692250117
3,0.7172383474101838,-0.5568370737861595,1.2155765924600075,0.13473756340559664,-0.7680594681119461,1.0924895613634742,-0.07413335455272423,0.7603595276851813,-0.1905480358368068,1.991059042649802,-0.18654028905539818,-0.5191798205569657,1.4134867767277735,-0.0982488912875237,0.19062664654114247,0.7172383474101838,1.2155765924600075
4,0.7950818701339563,0.26463333768906344,-1.8447339917767354,-0.899342775884065,-0.5198158425312166,0.005240900643261397,0.36571772717615414,0.7603595276851813,-0.3336245439417283,-0.2971082049700535,-0.18654028905539818,1.1810491405655912,-0.7193667225554594,0.6006311371118697,0.19062664654114247,0.7950818701339563,-1.8447339917767354
5,0.9507689155815012,-0.4723340577841736,0.713886332749066,-1.5841641926321854,-0.02897049195113816,-1.0820077600769513,-0.05116462965826563,0.7603595276851813,-0.5587941304675065,1.3863557896083392,-0.18654028905539818,-0.45409928615992995,-0.6547347983347553,2.0082879583983853,0.19062664654114247,0.9507689155815012,0.713886332749066
6,0.4837077792388664,1.2448243685573535,1.065069514546725,-0.3309409999831255,1.0542744196738632,-1.0820077600769513,0.3653349150945797,0.7603595276851813,0.874316467108019,-0.22245348237234214,-0.18654028905539818,1.4088310109552162,-0.7667634669839758,0.9627053187427096,0.19062664654114247,0.4837077792388664,1.065069514546725
7,0.7950818701339563,0.03965092551420503,0.8643934106623484,1.18251433103022,-0.23772081346220625,0.005240900643261397,0.842318768736166,-1.3151673170248472,-0.36646177531007096,-0.7916957421798918,-0.1865225921956155,-0.226317415770305,0.7844027143129213,0.08133176078236173,0.19062664654114247,0.7950818701339563,0.8643934106623484
8,0.8729253928577287,-0.7770943498256664,-3.6508189267361244,0.6415054117992053,1.0034973144414412,-1.3538199252570047,0.7431704396084204,0.7603595276851813,0.022893968057420482,0.8189798978657324,-0.18654028905539818,-0.5842603549540013,0.8016378941051091,0.8174474881940957,0.19062664654114247,0.8729253928577287,-3.6508189267361244
9,0.6393948246864113,-1.6661232193477307,1.2657456184311016,0.7373804101439422,0.6142061743262062,0.2770530658233146,1.3476307164142507,-1.3151673170248472,-0.6162592853621061,0.027639838329991177,-0.18654028905539818,-0.42155901896141207,1.5298242403250408,-0.34022829250344283,-9.266112644912901,0.6393948246864113,1.2657456184311016
